repetition,round,p1,p1_move,p1_pay,p2,p2_move,p2_pay
9,17,o3-LLM,C,0,claude3_opus-LLM,D,5
9,18,o3-LLM,C,0,claude3_opus-LLM,D,5
9,19,o3-LLM,D,1,claude3_opus-LLM,D,1
9,20,o3-LLM,D,1,claude3_opus-LLM,D,1
10,1,o3-LLM,C,0,claude3_opus-LLM,D,5
10,2,o3-LLM,C,3,claude3_opus-LLM,C,3
10,3,o3-LLM,C,3,claude3_opus-LLM,C,3
10,4,o3-LLM,C,3,claude3_opus-LLM,C,3
10,5,o3-LLM,C,3,claude3_opus-LLM,C,3
10,6,o3-LLM,C,0,claude3_opus-LLM,D,5
10,7,o3-LLM,D,1,claude3_opus-LLM,D,1
10,8,o3-LLM,D,1,claude3_opus-LLM,D,1
10,9,o3-LLM,C,0,claude3_opus-LLM,D,5
10,10,o3-LLM,D,1,claude3_opus-LLM,D,1
10,11,o3-LLM,D,1,claude3_opus-LLM,D,1
10,12,o3-LLM,D,1,claude3_opus-LLM,D,1
10,13,o3-LLM,C,0,claude3_opus-LLM,D,5
10,14,o3-LLM,D,1,claude3_opus-LLM,D,1
10,15,o3-LLM,D,1,claude3_opus-LLM,D,1
10,16,o3-LLM,C,0,claude3_opus-LLM,D,5
10,17,o3-LLM,D,1,claude3_opus-LLM,D,1
10,18,o3-LLM,C,0,claude3_opus-LLM,D,5
10,19,o3-LLM,C,0,claude3_opus-LLM,D,5
10,20,o3-LLM,D,1,claude3_opus-LLM,D,1
1,1,o3-LLM,C,3,grok3-LLM,C,3
1,2,o3-LLM,C,3,grok3-LLM,C,3
1,3,o3-LLM,C,3,grok3-LLM,C,3
1,4,o3-LLM,C,3,grok3-LLM,C,3
1,5,o3-LLM,C,3,grok3-LLM,C,3
1,6,o3-LLM,C,3,grok3-LLM,C,3
1,7,o3-LLM,C,3,grok3-LLM,C,3
1,8,o3-LLM,C,3,grok3-LLM,C,3
1,9,o3-LLM,C,3,grok3-LLM,C,3
1,10,o3-LLM,C,3,grok3-LLM,C,3
1,11,o3-LLM,C,3,grok3-LLM,C,3
1,12,o3-LLM,C,3,grok3-LLM,C,3
1,13,o3-LLM,C,3,grok3-LLM,C,3
1,14,o3-LLM,C,3,grok3-LLM,C,3
1,15,o3-LLM,C,3,grok3-LLM,C,3
1,16,o3-LLM,C,3,grok3-LLM,C,3
1,17,o3-LLM,C,3,grok3-LLM,C,3
1,18,o3-LLM,C,3,grok3-LLM,C,3
1,19,o3-LLM,C,3,grok3-LLM,C,3
1,20,o3-LLM,C,3,grok3-LLM,C,3
2,1,o3-LLM,C,3,grok3-LLM,C,3
2,2,o3-LLM,C,3,grok3-LLM,C,3
2,3,o3-LLM,C,3,grok3-LLM,C,3
2,4,o3-LLM,C,3,grok3-LLM,C,3
2,5,o3-LLM,C,3,grok3-LLM,C,3
2,6,o3-LLM,C,3,grok3-LLM,C,3
2,7,o3-LLM,C,3,grok3-LLM,C,3
2,8,o3-LLM,C,3,grok3-LLM,C,3
2,9,o3-LLM,C,3,grok3-LLM,C,3
2,10,o3-LLM,C,3,grok3-LLM,C,3
2,11,o3-LLM,C,3,grok3-LLM,C,3
2,12,o3-LLM,C,3,grok3-LLM,C,3
2,13,o3-LLM,C,3,grok3-LLM,C,3
2,14,o3-LLM,C,3,grok3-LLM,C,3
2,15,o3-LLM,C,3,grok3-LLM,C,3
2,16,o3-LLM,C,3,grok3-LLM,C,3
2,17,o3-LLM,C,3,grok3-LLM,C,3
2,18,o3-LLM,C,3,grok3-LLM,C,3
2,19,o3-LLM,C,3,grok3-LLM,C,3
2,20,o3-LLM,C,3,grok3-LLM,C,3
3,1,o3-LLM,C,3,grok3-LLM,C,3
3,2,o3-LLM,C,3,grok3-LLM,C,3
3,3,o3-LLM,C,3,grok3-LLM,C,3
3,4,o3-LLM,C,3,grok3-LLM,C,3
3,5,o3-LLM,C,3,grok3-LLM,C,3
3,6,o3-LLM,C,3,grok3-LLM,C,3
3,7,o3-LLM,C,3,grok3-LLM,C,3
3,8,o3-LLM,C,3,grok3-LLM,C,3
3,9,o3-LLM,C,3,grok3-LLM,C,3
3,10,o3-LLM,C,3,grok3-LLM,C,3
3,11,o3-LLM,C,3,grok3-LLM,C,3
3,12,o3-LLM,C,3,grok3-LLM,C,3
3,13,o3-LLM,C,3,grok3-LLM,C,3
3,14,o3-LLM,C,3,grok3-LLM,C,3
3,15,o3-LLM,C,3,grok3-LLM,C,3
3,16,o3-LLM,C,3,grok3-LLM,C,3
3,17,o3-LLM,C,3,grok3-LLM,C,3
3,18,o3-LLM,C,3,grok3-LLM,C,3
3,19,o3-LLM,C,3,grok3-LLM,C,3
3,20,o3-LLM,C,3,grok3-LLM,C,3
4,1,o3-LLM,C,3,grok3-LLM,C,3
4,2,o3-LLM,C,3,grok3-LLM,C,3
4,3,o3-LLM,C,3,grok3-LLM,C,3
4,4,o3-LLM,C,3,grok3-LLM,C,3
4,5,o3-LLM,C,3,grok3-LLM,C,3
4,6,o3-LLM,C,3,grok3-LLM,C,3
4,7,o3-LLM,C,3,grok3-LLM,C,3
4,8,o3-LLM,C,3,grok3-LLM,C,3
4,9,o3-LLM,C,3,grok3-LLM,C,3
4,10,o3-LLM,C,3,grok3-LLM,C,3
4,11,o3-LLM,C,3,grok3-LLM,C,3
4,12,o3-LLM,C,3,grok3-LLM,C,3
4,13,o3-LLM,C,3,grok3-LLM,C,3
4,14,o3-LLM,C,3,grok3-LLM,C,3
4,15,o3-LLM,C,3,grok3-LLM,C,3
4,16,o3-LLM,C,3,grok3-LLM,C,3
4,17,o3-LLM,C,3,grok3-LLM,C,3
4,18,o3-LLM,C,3,grok3-LLM,C,3
4,19,o3-LLM,C,3,grok3-LLM,C,3
4,20,o3-LLM,C,3,grok3-LLM,C,3
5,1,o3-LLM,C,3,grok3-LLM,C,3
5,2,o3-LLM,C,3,grok3-LLM,C,3
5,3,o3-LLM,C,3,grok3-LLM,C,3
5,4,o3-LLM,C,3,grok3-LLM,C,3
5,5,o3-LLM,C,3,grok3-LLM,C,3
5,6,o3-LLM,C,3,grok3-LLM,C,3
5,7,o3-LLM,C,3,grok3-LLM,C,3
5,8,o3-LLM,C,3,grok3-LLM,C,3
5,9,o3-LLM,C,3,grok3-LLM,C,3
5,10,o3-LLM,C,3,grok3-LLM,C,3
5,11,o3-LLM,C,3,grok3-LLM,C,3
5,12,o3-LLM,C,3,grok3-LLM,C,3
5,13,o3-LLM,C,3,grok3-LLM,C,3
5,14,o3-LLM,C,3,grok3-LLM,C,3
5,15,o3-LLM,C,3,grok3-LLM,C,3
5,16,o3-LLM,C,3,grok3-LLM,C,3
5,17,o3-LLM,C,3,grok3-LLM,C,3
5,18,o3-LLM,C,3,grok3-LLM,C,3
5,19,o3-LLM,C,3,grok3-LLM,C,3
5,20,o3-LLM,C,3,grok3-LLM,C,3
6,1,o3-LLM,C,3,grok3-LLM,C,3
6,2,o3-LLM,C,3,grok3-LLM,C,3
6,3,o3-LLM,C,3,grok3-LLM,C,3
6,4,o3-LLM,C,3,grok3-LLM,C,3
6,5,o3-LLM,C,3,grok3-LLM,C,3
6,6,o3-LLM,C,3,grok3-LLM,C,3
6,7,o3-LLM,C,3,grok3-LLM,C,3
6,8,o3-LLM,C,3,grok3-LLM,C,3
6,9,o3-LLM,C,3,grok3-LLM,C,3
6,10,o3-LLM,C,3,grok3-LLM,C,3
6,11,o3-LLM,C,3,grok3-LLM,C,3
6,12,o3-LLM,C,3,grok3-LLM,C,3
6,13,o3-LLM,C,3,grok3-LLM,C,3
6,14,o3-LLM,C,3,grok3-LLM,C,3
6,15,o3-LLM,C,3,grok3-LLM,C,3
6,16,o3-LLM,C,3,grok3-LLM,C,3
6,17,o3-LLM,C,3,grok3-LLM,C,3
6,18,o3-LLM,C,3,grok3-LLM,C,3
6,19,o3-LLM,C,3,grok3-LLM,C,3
6,20,o3-LLM,C,3,grok3-LLM,C,3
7,1,o3-LLM,C,3,grok3-LLM,C,3
7,2,o3-LLM,C,3,grok3-LLM,C,3
7,3,o3-LLM,C,3,grok3-LLM,C,3
7,4,o3-LLM,C,3,grok3-LLM,C,3
7,5,o3-LLM,C,3,grok3-LLM,C,3
7,6,o3-LLM,C,3,grok3-LLM,C,3
7,7,o3-LLM,C,3,grok3-LLM,C,3
7,8,o3-LLM,C,3,grok3-LLM,C,3
7,9,o3-LLM,C,3,grok3-LLM,C,3
7,10,o3-LLM,C,3,grok3-LLM,C,3
7,11,o3-LLM,C,3,grok3-LLM,C,3
7,12,o3-LLM,C,3,grok3-LLM,C,3
7,13,o3-LLM,C,3,grok3-LLM,C,3
7,14,o3-LLM,C,3,grok3-LLM,C,3
7,15,o3-LLM,C,3,grok3-LLM,C,3
7,16,o3-LLM,C,3,grok3-LLM,C,3
7,17,o3-LLM,C,3,grok3-LLM,C,3
7,18,o3-LLM,C,3,grok3-LLM,C,3
7,19,o3-LLM,C,3,grok3-LLM,C,3
7,20,o3-LLM,C,3,grok3-LLM,C,3
8,1,o3-LLM,C,3,grok3-LLM,C,3
8,2,o3-LLM,C,3,grok3-LLM,C,3
8,3,o3-LLM,C,3,grok3-LLM,C,3
8,4,o3-LLM,C,3,grok3-LLM,C,3
8,5,o3-LLM,C,3,grok3-LLM,C,3
8,6,o3-LLM,C,3,grok3-LLM,C,3
8,7,o3-LLM,C,3,grok3-LLM,C,3
8,8,o3-LLM,C,3,grok3-LLM,C,3
8,9,o3-LLM,C,3,grok3-LLM,C,3
8,10,o3-LLM,C,3,grok3-LLM,C,3
8,11,o3-LLM,C,3,grok3-LLM,C,3
8,12,o3-LLM,C,3,grok3-LLM,C,3
8,13,o3-LLM,C,3,grok3-LLM,C,3
8,14,o3-LLM,C,3,grok3-LLM,C,3
8,15,o3-LLM,C,3,grok3-LLM,C,3
8,16,o3-LLM,C,3,grok3-LLM,C,3
8,17,o3-LLM,C,3,grok3-LLM,C,3
8,18,o3-LLM,C,3,grok3-LLM,C,3
8,19,o3-LLM,C,3,grok3-LLM,C,3
8,20,o3-LLM,C,3,grok3-LLM,C,3
9,1,o3-LLM,C,3,grok3-LLM,C,3
9,2,o3-LLM,C,3,grok3-LLM,C,3
9,3,o3-LLM,C,3,grok3-LLM,C,3
9,4,o3-LLM,C,3,grok3-LLM,C,3
9,5,o3-LLM,C,3,grok3-LLM,C,3
9,6,o3-LLM,C,3,grok3-LLM,C,3
9,7,o3-LLM,C,3,grok3-LLM,C,3
9,8,o3-LLM,C,3,grok3-LLM,C,3
9,9,o3-LLM,C,3,grok3-LLM,C,3
9,10,o3-LLM,C,3,grok3-LLM,C,3
9,11,o3-LLM,C,3,grok3-LLM,C,3
9,12,o3-LLM,C,3,grok3-LLM,C,3
9,13,o3-LLM,C,3,grok3-LLM,C,3
9,14,o3-LLM,C,3,grok3-LLM,C,3
9,15,o3-LLM,C,3,grok3-LLM,C,3
9,16,o3-LLM,C,3,grok3-LLM,C,3
9,17,o3-LLM,C,3,grok3-LLM,C,3
9,18,o3-LLM,C,3,grok3-LLM,C,3
9,19,o3-LLM,C,3,grok3-LLM,C,3
9,20,o3-LLM,C,3,grok3-LLM,C,3
10,1,o3-LLM,C,3,grok3-LLM,C,3
10,2,o3-LLM,C,3,grok3-LLM,C,3
10,3,o3-LLM,C,3,grok3-LLM,C,3
10,4,o3-LLM,C,3,grok3-LLM,C,3
10,5,o3-LLM,C,3,grok3-LLM,C,3
10,6,o3-LLM,C,3,grok3-LLM,C,3
10,7,o3-LLM,C,3,grok3-LLM,C,3
10,8,o3-LLM,C,3,grok3-LLM,C,3
10,9,o3-LLM,C,3,grok3-LLM,C,3
10,10,o3-LLM,C,3,grok3-LLM,C,3
10,11,o3-LLM,C,3,grok3-LLM,C,3
10,12,o3-LLM,C,3,grok3-LLM,C,3
10,13,o3-LLM,C,3,grok3-LLM,C,3
10,14,o3-LLM,C,3,grok3-LLM,C,3
10,15,o3-LLM,C,3,grok3-LLM,C,3
10,16,o3-LLM,C,3,grok3-LLM,C,3
10,17,o3-LLM,C,3,grok3-LLM,C,3
10,18,o3-LLM,C,3,grok3-LLM,C,3
10,19,o3-LLM,C,3,grok3-LLM,C,3
10,20,o3-LLM,C,3,grok3-LLM,C,3
1,1,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,2,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,3,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,4,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,5,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,6,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,7,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,8,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,9,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,10,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,11,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,12,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,13,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,14,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,15,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,16,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,17,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,18,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
1,19,grok3_Think-LLM,D,5,Gemini_2.5Pro-LLM,C,0
1,20,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
2,1,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
2,2,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
2,3,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
2,4,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
2,5,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
2,6,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
2,7,grok3_Think-LLM,D,5,Gemini_2.5Pro-LLM,C,0
2,8,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
2,9,grok3_Think-LLM,D,5,Gemini_2.5Pro-LLM,C,0
2,10,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
2,11,grok3_Think-LLM,D,5,Gemini_2.5Pro-LLM,C,0
2,12,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
2,13,grok3_Think-LLM,D,5,Gemini_2.5Pro-LLM,C,0
2,14,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
2,15,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
2,16,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
2,17,grok3_Think-LLM,D,5,Gemini_2.5Pro-LLM,C,0
2,18,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
2,19,grok3_Think-LLM,D,5,Gemini_2.5Pro-LLM,C,0
2,20,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
3,1,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,2,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,3,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,4,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,5,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,6,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,7,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,8,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,9,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,10,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,11,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,12,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,13,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,14,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,15,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,16,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,17,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,18,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,19,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
3,20,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,1,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,2,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,3,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,4,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,5,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,6,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,7,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,8,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,9,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,10,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,11,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,12,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,13,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
4,14,grok3_Think-LLM,D,5,Gemini_2.5Pro-LLM,C,0
4,15,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
4,16,grok3_Think-LLM,D,5,Gemini_2.5Pro-LLM,C,0
4,17,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
4,18,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,19,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
4,20,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,1,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,2,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,3,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,4,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,5,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,6,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,7,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
5,8,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,9,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,10,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,11,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,12,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,13,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,14,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,15,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,16,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,17,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,18,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,19,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
5,20,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,1,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,2,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,3,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,4,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,5,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,6,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,7,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,8,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,9,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,10,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,11,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,12,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,13,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,14,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,15,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,16,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,17,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,18,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,19,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
6,20,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,1,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,2,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,3,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,4,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,5,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,6,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,7,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,8,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,9,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,10,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,11,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,12,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,13,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,14,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,15,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,16,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,17,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,18,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
7,19,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
7,20,grok3_Think-LLM,D,5,Gemini_2.5Pro-LLM,C,0
8,1,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,2,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,3,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,4,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,5,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,6,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,7,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,8,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,9,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,10,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,11,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,12,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,13,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,14,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,15,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,16,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,17,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,18,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,19,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
8,20,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,1,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,2,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,3,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,4,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,5,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,6,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,7,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,8,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,9,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,10,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,11,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,12,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,13,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,14,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,15,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,16,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,17,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,18,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,19,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
9,20,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,1,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,2,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,3,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,4,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,5,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,6,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,7,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,8,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,9,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,10,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,11,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,12,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,13,grok3_Think-LLM,C,0,Gemini_2.5Pro-LLM,D,5
10,14,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,15,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,16,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,17,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,18,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,19,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
10,20,grok3_Think-LLM,C,3,Gemini_2.5Pro-LLM,C,3
1,1,grok3_Think-LLM,C,3,DeepSeek_R1-LLM,C,3
